,ell_over_L,t_turb_over_t_relax,t_turb_over_t_relax_std
190,0.0753968613,1.0196695060887857,0.041307832662273385
191,0.0757936869,1.0182623888276638,0.041322584047215484
192,0.0761905125,1.0168586454948145,0.04130566166647325
193,0.0765873381,1.0154593334054367,0.041269921874243096
194,0.0769841637,1.0140696711627677,0.041296857013666526
195,0.0773809893,1.0126680860162327,0.041333970823753875
196,0.0777778149,1.0112919300681453,0.04130621669923244
197,0.0781746405,1.0099737456512008,0.041267769049953246
198,0.078571466,1.0085746557195165,0.041268266784268356
199,0.0789682916,1.007190563058651,0.041262095966308435
200,0.0793651172,1.0059458859198163,0.0413042371726323
201,0.0797619428,1.0045496125913314,0.041277911594027175
202,0.0801587684,1.0032055375708782,0.04123989396609456
203,0.080555594,1.0019611286863752,0.04127802365901044
204,0.0809524196,1.000584610226108,0.041221562665504176
205,0.0813492451,0.9992656775486549,0.041232912975319135
206,0.0817460707,0.9980336916076334,0.04121013826199009
207,0.0821428963,0.9966811761597654,0.041207384583925685
208,0.0825397219,0.9954239212038872,0.04116191277236143
209,0.0829365475,0.9942098294222472,0.04117318333913815
210,0.0833333731,0.992796397367433,0.04118033256699431
211,0.0837301987,0.9916080644366773,0.04115684725680165
212,0.0841270242,0.990356008543697,0.041094272850715104
213,0.0845238498,0.989054119754332,0.0411318372233896
214,0.0849206754,0.9878397718698281,0.04112297779905918
215,0.085317501,0.9865808355170747,0.041151945293028784
216,0.0857143266,0.9853349797468947,0.04110941242269994
217,0.0861111522,0.9840625248474262,0.04111279565373573
218,0.0865079778,0.9828595000014201,0.0411408227269321
219,0.0869048033,0.9815622811501152,0.04106612698924513
220,0.0873016289,0.9804017368425493,0.04107025150884031
221,0.0876984545,0.9791636077544487,0.041084768690449934
222,0.0880952801,0.9779513164734814,0.04102480886762273
223,0.0884921057,0.9767578871404093,0.04103326531247823
224,0.0888889313,0.9756261369347654,0.04105730099631877
225,0.0892857569,0.974375392013142,0.04100006687656219
226,0.0896825824,0.9732712446350743,0.04099934655644547
227,0.090079408,0.9720555053346867,0.040981652160316795
228,0.0904762336,0.9709384070426073,0.04094159757278506
229,0.0908730592,0.969743411522597,0.04091295141197764
230,0.0912698848,0.9685604860206467,0.0408871625115131
231,0.0916667104,0.9674305538314343,0.040903671379686916
232,0.092063536,0.966322477590706,0.04089138466254465
