,theta_vb,theta_bj,theta_wv,pdf_vb,pdf_bj,pdf_wv,pdf_vb_std,pdf_bj_std,pdf_wv_std
51,2.077159494474169,2.077159494474169,2.077159494474169,0.45808134450000004,0.204699867,0.489817923,0.03532616100000002,0.0034680719999999887,0.0006170340000000163
52,2.0657603585117914,2.0657603585117914,2.0657603585117914,0.4555657675,0.201750486,0.488696568,0.034426767000000025,0.0034571059999999876,0.0006430219999999931
53,2.0544309380130668,2.0544309380130668,2.0544309380130668,0.4532744855,0.1989181955,0.4875821495,0.033310638999999975,0.003495155,0.0005306250000000068
54,2.0431685409237517,2.0431685409237517,2.0431685409237517,0.450990421,0.196247,0.4864334655,0.03216491800000004,0.003505945999999982,0.0005323369999999938
55,2.03197058762965,2.03197058762965,2.03197058762965,0.4486297895,0.19367379550000002,0.48540393400000004,0.031056813000000016,0.0033681849999999958,0.0004943319999999862
56,2.020834603565764,2.020834603565764,2.020834603565764,0.446514506,0.19127314550000002,0.4844315885,0.029843765999999994,0.003381983000000005,0.0007349309999999942
57,2.009758212404657,2.009758212404657,2.009758212404657,0.4442952075,0.188938074,0.4831697035,0.02855039100000001,0.0033556180000000047,0.0005315369999999708
58,1.9987391297684023,1.9987391297684023,1.9987391297684023,0.442262093,0.186714204,0.4823487705,0.027485584000000007,0.0034412020000000043,0.0003554450000000098
59,1.9877751574145908,1.9877751574145908,1.9877751574145908,0.4403320805,0.184572006,0.481345962,0.02616284499999999,0.003293917999999979,0.0005040359999999855
60,1.9768641778523064,1.9768641778523064,1.9768641778523064,0.4383920825,0.18252627999999999,0.48047470400000003,0.02506471499999996,0.003352837999999997,0.0003251879999999763
61,1.966004149348648,1.966004149348648,1.966004149348648,0.43671468849999995,0.180628061,0.4795467505,0.024004320999999995,0.0032828880000000116,0.0003081609999999735
62,1.9551931012905357,1.9551931012905357,1.9551931012905357,0.4349937935,0.178735663,0.478678442,0.022982274999999996,0.0032558880000000123,0.00037680400000000835
63,1.9444291298701777,1.9444291298701777,1.9444291298701777,0.4333538985,0.1769833325,0.4777735865,0.02193700300000001,0.0032452450000000077,0.00028959499999997584
64,1.933710394065785,1.933710394065785,1.933710394065785,0.4317574795,0.1753264685,0.47695944300000004,0.02080111699999998,0.0032068530000000095,0.00012260800000002403
65,1.9230351118919613,1.9230351118919613,1.9230351118919613,0.4302632225,0.1737444245,0.476244471,0.019829498999999973,0.003115101000000009,4.482199999999992e-05
66,1.9124015568967043,1.9124015568967043,1.9124015568967043,0.428819869,0.172213874,0.4753305025,0.018664941999999962,0.0031837759999999993,9.873000000049093e-06
67,1.9018080548841911,1.9018080548841911,1.9018080548841911,0.4275535225,0.1707714605,0.4746611155,0.017556318999999987,0.003124581000000015,3.809300000001681e-05
68,1.8912529808444944,1.8912529808444944,1.8912529808444944,0.4262532135,0.1693776715,0.473884849,0.016684365000000034,0.003094961000000007,4.2741999999984515e-05
69,1.880734756073142,1.880734756073142,1.880734756073142,0.425010953,0.1680360705,0.4731935725,0.015751628000000018,0.003004496999999995,0.00016758100000002774
70,1.8702518454650043,1.8702518454650043,1.8702518454650043,0.423883459,0.1667827805,0.4725648255,0.014687590000000028,0.003030754999999996,0.00014302899999996121
71,1.8598027549683978,1.8598027549683978,1.8598027549683978,0.42274407599999997,0.165603586,0.4718834,0.013850466000000006,0.0030504940000000147,9.220799999998253e-05
72,1.8493860291865472,1.8493860291865472,1.8493860291865472,0.4217622605,0.164481353,0.4712265455,0.012925764999999978,0.0030092399999999964,0.0001262830000000048
73,1.839000249114672,1.839000249114672,1.839000249114672,0.420746492,0.16344191349999998,0.4705620865,0.011993109999999974,0.002976702999999997,0.0003011810000000392
74,1.8286440300019753,1.8286440300019753,1.8286440300019753,0.419850148,0.1623948445,0.4700696475,0.010921035999999995,0.0029016729999999935,0.0002187210000000328
75,1.8183160193287125,1.8183160193287125,1.8183160193287125,0.41895877800000003,0.1614401485,0.469427971,0.010097116000000017,0.002888713000000015,0.0003501660000000406
76,1.808014894889332,1.808014894889332,1.808014894889332,0.41813643850000004,0.16054847449999998,0.46890170750000004,0.009292055000000021,0.002920463000000012,0.0004659690000000105
77,1.7977393629734166,1.7977393629734166,1.7977393629734166,0.417378687,0.1596805755,0.468385564,0.008325700000000047,0.002814533000000008,0.0004394919999999858
78,1.7874881566368075,1.7874881566368075,1.7874881566368075,0.416501052,0.158938477,0.46784229099999997,0.007334373999999977,0.0029105520000000107,0.0005102800000000296
79,1.7772600340558888,1.7772600340558888,1.7772600340558888,0.415793313,0.1581662565,0.46734376899999996,0.00634127799999995,0.0028567190000000076,0.0004577459999999811
80,1.7670537769585501,1.7670537769585501,1.7670537769585501,0.415066853,0.1574386115,0.46691169050000003,0.005404636000000018,0.002856193000000007,0.0004957069999999564
81,1.7568681891258198,1.7568681891258198,1.7568681891258198,0.41444706,0.15679849699999998,0.4664542175,0.004775460000000009,0.0028537760000000027,0.0006502969999999664
