,ell_over_L,theta_vb,theta_vb_std,theta_jb,theta_jb_std,theta_wv,theta_wv_std
42,0.0166666746,0.5088783499015012,0.004380760034035731,0.35675328508926524,0.0006245303846470464,0.5866154740115705,1.8648987784919413e-05
43,0.0170635002,0.5101669068590589,0.0042585705746557055,0.35671804941659707,0.0006500067697339815,0.5874084848268526,0.00023259873324904534
44,0.0174603258,0.5116377600769056,0.0043617239170158474,0.35649116233911443,0.0007025799751967568,0.5880380271638974,0.00011108006798093983
45,0.0178571514,0.5128760312267469,0.004317527608020256,0.3564266761487976,0.0006214105601907887,0.5886745215523379,0.00012001694140700847
46,0.018253977,0.5142128078480005,0.0042694720626523,0.3564993243543842,0.000581630529060118,0.5892712873043024,0.00018632849002059304
47,0.0186508025,0.5154060650756546,0.004304486390473391,0.3563071531255105,0.0007185558148675275,0.589838159667845,3.295316686680039e-05
48,0.0190476281,0.5167286937703116,0.004374150584793326,0.3563755244727931,0.000598549320860674,0.5904368378566509,0.00011191824596595845
49,0.0194444537,0.517807776142858,0.004252982035427599,0.35634626911547956,0.000578867278215709,0.5910728403802978,1.3152467600530127e-05
50,0.0198412793,0.519052770547907,0.0042429072831762045,0.3562318750071367,0.0007205803808002567,0.5915942150857245,5.9993476806297075e-05
51,0.0202381049,0.5202096272418304,0.004184493933309649,0.3563642928125561,0.0007076201735032408,0.5922227368756964,0.00020432226759559136
52,0.0206349305,0.5213670002501135,0.0042604647250285895,0.3563005281232572,0.0006383508366915412,0.5926368625635112,8.000486622894432e-05
53,0.0210317561,0.5224435779488084,0.004182298436253055,0.35615301949792744,0.000704148573467898,0.5932382687173601,0.00013856273821638565
54,0.0214285816,0.5235648801383638,0.004176723853887019,0.35628091998922273,0.0007551786217872964,0.5936838714185622,9.990968577638926e-05
55,0.0218254072,0.5245673536515983,0.004131771968479779,0.35625633004256846,0.0006165446258060547,0.5941998067790341,8.09436451735257e-05
56,0.0222222328,0.5256609219001708,0.004058363434831577,0.35634152678436926,0.0006994015167088056,0.5946401591649646,2.006881633320745e-06
57,0.0226190584,0.526619534716643,0.004046906042842273,0.3562604290683535,0.0006962162239001554,0.5951079473479581,9.33940190818716e-05
58,0.023015884,0.5276796103789613,0.004025375671286509,0.35630629359859545,0.0007722581137015165,0.5957702828290643,3.520574476062466e-05
59,0.0234127096,0.5285918686102654,0.004032487391808434,0.3564109743622381,0.0006472853651198268,0.5960873298750864,0.00011704129374007222
60,0.0238095352,0.5294981806750488,0.003964874580375015,0.35644759173153323,0.0006729353786069947,0.5965895401372706,0.00010808941955808837
61,0.0242063607,0.5305019766481367,0.003961663208311607,0.35650568400295835,0.0005708916299734936,0.5970692108365502,0.00011259143932329518
62,0.0246031863,0.5313558645926769,0.003956375516605947,0.3565275505489082,0.0005802096300923128,0.5975960567255995,0.00016468613685594047
63,0.0250000119,0.5322716111378799,0.003980395169346593,0.35651379579596937,0.0006932874184742736,0.5979123907764528,0.0001527136640819271
64,0.0253968375,0.533066282802809,0.0039580531299090935,0.3566626232170537,0.0006348934684154191,0.5983423374109567,9.701978272680378e-05
65,0.0257936631,0.5339977715511954,0.003910480306332936,0.3565994932474412,0.0005784157995659819,0.5987508150421064,3.737793037861259e-05
66,0.0261904887,0.5347770673508764,0.003856391410000243,0.35676318775637844,0.0004925466741031351,0.5991550938924894,0.00017340649219454995
67,0.0265873143,0.5356696617217912,0.0038796335172883137,0.35681749782571615,0.000560392622712259,0.5995818128455989,0.00016757764960939614
68,0.0269841399,0.5364793059779249,0.003759205145302628,0.35686665095543146,0.0005807219047135638,0.599993626389008,0.00013038563303457984
69,0.0273809654,0.5372714330726042,0.0037666013304159963,0.35689748067959065,0.0006160119488433695,0.6003646926422648,2.119345554368879e-05
70,0.027777791,0.5380407301979293,0.0038038500344656175,0.35702200474833795,0.0006565597273150546,0.600688482324237,7.256055820259455e-05
71,0.0281746166,0.5387621625867539,0.0037218378900981844,0.3571052389815912,0.0005469957990168755,0.6010552737398469,8.404196394112828e-05
72,0.0285714422,0.5395651936055739,0.0037011766222408778,0.3571884631352919,0.0006138918781513526,0.6014334336908946,0.0002178576677867028
73,0.0289682678,0.5402787984099318,0.0037359809203359883,0.35712865693815615,0.0005680296271954202,0.6017380980864884,0.00012938636620291044
74,0.0293650934,0.5410688169839143,0.003679437669216424,0.3573183944845186,0.0006116492143863812,0.6021670541966967,0.00015201441829515439
75,0.029761919,0.5416972875831269,0.0037050243222165402,0.3574076530847994,0.0005509932048926181,0.6023497499439295,0.00014594018575864176
76,0.0301587445,0.5424845971063276,0.003607511762845816,0.3575428921207194,0.000583973266718116,0.6027567114235242,0.00015844456671237905
77,0.0305555701,0.5430929875499592,0.0036277358830214437,0.3575129381287925,0.0006885280133278952,0.603072193251956,1.1830010653857137e-05
78,0.0309523957,0.5437646144452937,0.0035919073680865817,0.35769202983899734,0.0006123551419909443,0.6034496836077086,8.755971559798459e-05
79,0.0313492213,0.5443958404776773,0.003578843518316324,0.35774086700221214,0.0005623559766861133,0.6037908378221746,5.470095607157388e-05
80,0.0317460469,0.5450295198047777,0.003628511330420861,0.35778895358403245,0.0006624090603630664,0.6040522150998724,2.2039738961365796e-05
81,0.0321428725,0.5457462033750693,0.003517540640321223,0.35794883485023643,0.0006570364015244248,0.6043451826012197,9.206421267438092e-05
82,0.0325396981,0.5463484342787691,0.0035391945416545488,0.35802100324287256,0.0005736239863002924,0.6046134006651971,2.6897857227092814e-06
83,0.0329365236,0.5469666344467025,0.0034954295010695613,0.35803186255502206,0.0006568738814464149,0.6048877453132023,8.339410258961788e-05
84,0.0333333492,0.547551998518868,0.0035249004985607214,0.3581754693386685,0.0006277138278129534,0.6051295892704731,1.091537240643925e-05
85,0.0337301748,0.5481554766212292,0.0034686677836239924,0.35831021013663467,0.0005593593763271972,0.6054647996699838,8.40484852904777e-05
86,0.0341270004,0.548662918063786,0.0034778189514944624,0.35846640596258067,0.0005690734794735322,0.6057663825233117,4.970993233455179e-05
87,0.034523826,0.5493114560617319,0.0034896759306649507,0.3584579353229991,0.0006871577829954832,0.6060350484747007,6.534176692452043e-05
88,0.0349206516,0.5499102672244672,0.0034643462751669063,0.358610257052153,0.0005546586835500722,0.606347901508254,6.0015705192928426e-05
89,0.0353174772,0.5504637957654955,0.0034049869805290556,0.3587184352424962,0.0006708828730945279,0.6066042388830837,7.70933334983126e-05
90,0.0357143027,0.550996235798637,0.0033498334125224858,0.3588465762596387,0.0007010358072295742,0.6068246959524495,8.39073678923774e-05
91,0.0361111283,0.5515768273654517,0.0033547204207612304,0.3589338615728896,0.0005991872305459605,0.6071056194402082,6.888520111186791e-05
92,0.0365079539,0.5521186661949561,0.003415849156287395,0.3590416515481098,0.0007017780880852734,0.6073204651374196,4.3148940891246657e-05
93,0.0369047795,0.5526373685361831,0.003347151493947089,0.35912005542815556,0.0006762744189781934,0.6075302125715254,5.2806693280171846e-05
94,0.0373016051,0.5530787054145867,0.003358423333116791,0.3592893781047792,0.0006457472413735321,0.6078166916083168,3.06040917388839e-05
95,0.0376984307,0.5535888595711601,0.003324608804759619,0.35930642639115357,0.0005951951853549811,0.6080204372795224,4.5746872358309876e-05
96,0.0380952563,0.5541481407534232,0.00333577286002419,0.3594643592341356,0.0006629605921292894,0.6082771989071731,6.857224811862572e-06
97,0.0384920818,0.5545801953173508,0.0033743458443333475,0.35953074350906017,0.0006447313891060993,0.6085169692377534,7.248677436333395e-05
98,0.0388889074,0.555107661395955,0.0033386159050971622,0.3596945110191367,0.0006483247864791836,0.6087320473612761,4.1800393449753503e-05
99,0.039285733,0.555548043926736,0.003349993719693778,0.3599068249223751,0.0006142141252113492,0.6089280494810423,6.78390075344315e-05
100,0.0396825586,0.5560332433540651,0.003286984558371295,0.3599269760383559,0.0006913497132013511,0.6091866544605209,7.500184454084513e-05
101,0.0400793842,0.5565055207531944,0.0033055273783778377,0.36006906928805354,0.0006386512660357517,0.6093134310734009,0.00012174733273884186
102,0.0404762098,0.5569689947669552,0.003236906356392157,0.3601721001571985,0.0007144754648804672,0.6095932992941566,0.00010021906761087385
103,0.0408730354,0.5574311588539124,0.0032583049739083833,0.36030368257969675,0.0006423712087318302,0.6098696606472158,7.314708340805387e-05
104,0.0412698609,0.5578660346127576,0.003292184842846821,0.3604274737690849,0.0007039599048531814,0.6099941814053671,3.517865938162945e-05
105,0.0416666865,0.558277175580561,0.003271584847425467,0.36053152041561604,0.0005910290257923555,0.6102525219494994,0.000122336176997917
106,0.0420635121,0.5587109495445189,0.0032667222705099032,0.36058363468953053,0.000681615884093009,0.6103609569132473,8.086698766673894e-06
107,0.0424603377,0.5591322920914402,0.0032561611484405797,0.3607308789955899,0.0007138143721026165,0.6106161803411085,6.46969369893502e-05
108,0.0428571633,0.5595552394127866,0.003205956558994325,0.3608837416010413,0.0006846921861247122,0.6108472229647874,3.599932861536592e-05
109,0.0432539889,0.5599743635793254,0.0032263240030662235,0.3609639865016879,0.0006354695220099406,0.6110036410529031,4.4873463365457944e-05
110,0.0436508145,0.5603582752198755,0.003227505217869343,0.36110832835905843,0.0007337436763701361,0.6111895900009829,5.56172591890669e-05
111,0.0440476401,0.5607360219722898,0.0032073089274069436,0.3612720697211221,0.0007106737273863029,0.6113732826883018,3.428580310282925e-05
112,0.0444444656,0.5611525256692285,0.003173109687721859,0.3613358720918845,0.0007405220539590272,0.6115485150232831,4.858616485414746e-05
113,0.0448412912,0.5615119642344099,0.0031776807083768355,0.361522114854734,0.0007097365655657222,0.6117484229951584,6.0029528423710676e-05
114,0.0452381168,0.5619335323300659,0.003180074708660951,0.3616315238291188,0.0007295781505227301,0.6119268147486187,7.746427449650817e-05
115,0.0456349424,0.5623121075808702,0.003194347708431566,0.361752329319327,0.0007351251034443882,0.6120582542952855,1.6090514275812762e-05
116,0.046031768,0.5626674561797292,0.003213231021134558,0.3618423989618105,0.0007679154953661948,0.6122533372378642,2.3830980701744497e-05
117,0.0464285936,0.5630583254493454,0.003185639578523447,0.3620226506620772,0.0007518211192314215,0.6124979942565661,4.409497751967084e-05
118,0.0468254192,0.5633863919933244,0.003138032517144179,0.362073693910889,0.0007144448414269612,0.6125661541391261,2.163490633916298e-05
119,0.0472222447,0.5637727836081067,0.0031956862827044984,0.3621856907475138,0.000698489253777848,0.6127652068592696,3.8315238548136676e-05
120,0.0476190703,0.5641225176755972,0.0031255067289520442,0.36234957217896585,0.0007357147241447762,0.6129788710656314,5.8839467353799524e-05
121,0.0480158959,0.5644414732880184,0.0031845128157703935,0.36247125654478146,0.0007300765628101793,0.6131243205978072,4.799465486632348e-05
122,0.0484127215,0.5647778622596841,0.003134935531768465,0.36255859084659986,0.0007223654246297563,0.6131992019795981,4.323921251203622e-05
123,0.0488095471,0.5651361699184677,0.0031722904822171875,0.36274067887170686,0.0008360770691917638,0.6133713890187364,6.29783942752149e-05
124,0.0492063727,0.5654884569974068,0.003142395415123177,0.36287550487197645,0.000804714533793221,0.6135646578543779,4.5522666515862564e-05
125,0.0496031983,0.5658074857897476,0.003142713737610241,0.36297698748955254,0.0007159358374057796,0.613729140941526,2.9758905009114045e-06
126,0.0500000238,0.5660892376641321,0.0031509150812268384,0.363071165687134,0.0008119623399300858,0.6138108705205292,6.050384620537308e-05
127,0.0503968494,0.5664304201110005,0.0031320574651366863,0.3631768035341818,0.0007236368256238608,0.6139668131059084,6.0916169500380146e-05
128,0.050793675,0.5667475839469792,0.003154574891455475,0.3632841501986131,0.0007328599060234193,0.6141609131072115,3.149578340344572e-05
129,0.0511905006,0.5670519675481064,0.0031158370369854275,0.36351729779950387,0.0008177519982643407,0.614236225653584,1.7757261166595484e-05
130,0.0515873262,0.5673551660665539,0.003108233996614946,0.3635918213633735,0.0007553609018425224,0.6143660600716463,1.3281577818435863e-05
131,0.0519841518,0.5676816686300326,0.0031072166571445253,0.3636742414957071,0.0007456167191788619,0.614562297176422,4.5676913937808816e-05
132,0.0523809774,0.5679320145234956,0.0031275171253406574,0.3638244483054576,0.0007639845583760832,0.6146676481722659,6.012066776073244e-05
133,0.0527778029,0.5682774162101613,0.0031267372357533557,0.36400991876149197,0.0008243918023703768,0.6147795821013398,9.261619989708869e-06
134,0.0531746285,0.5685423088835555,0.0030987618571891046,0.3640687540847103,0.0008835636817450033,0.6149325504903802,2.8687287916273618e-05
135,0.0535714541,0.5688653170683736,0.0030861357841160566,0.36420811720937013,0.0007578921813233641,0.6150879173492161,1.6720383606505518e-05
136,0.0539682797,0.5691338162823925,0.003108661177948574,0.3643386939049597,0.0008087682041443117,0.6151431473179756,2.4662109899264983e-06
137,0.0543651053,0.5694243433870388,0.0030851821448087927,0.36452283783238765,0.0008000009169819279,0.6152329635803098,7.715660320317674e-06
138,0.0547619309,0.5696577480708562,0.0031000125311493845,0.36461529144614774,0.0008020813129576081,0.6154062108535132,3.1670578576170616e-05
139,0.0551587565,0.5699723247583837,0.003093239439484634,0.3647078805769101,0.0008639673664139278,0.6155649088648142,3.0287777100235225e-05
140,0.055555582,0.5702258412134068,0.0031256915863447417,0.3648682414278512,0.0008228541522010317,0.6157072450823391,4.947588469600417e-05
141,0.0559524076,0.5704924073258204,0.003058959514541638,0.3649888821343419,0.0008382828344241436,0.6157601695967007,4.273692101097737e-06
142,0.0563492332,0.5707294605939496,0.0030516939461944204,0.36514211088460397,0.0008185461103887448,0.615872657431051,1.333388029711724e-05
143,0.0567460588,0.5710059540505158,0.0030897864720594395,0.3652256322771059,0.0008594370460110135,0.615987752040599,3.068043254955688e-05
144,0.0571428844,0.5712616577991604,0.0030673847267157863,0.3653306203820292,0.0008554185025824163,0.6161374582163687,1.6018261264183487e-05
145,0.05753971,0.5715305494329939,0.003053570956419723,0.3654865991481988,0.0008099084637235814,0.6162695045557153,5.5172007236148346e-05
146,0.0579365356,0.5717436190297795,0.0030537571752859375,0.36562182118843106,0.0008612514682457388,0.616353302665465,6.461711542593562e-05
147,0.0583333611,0.572047261904733,0.003071486877561164,0.36574972410432044,0.0008741804254333936,0.6164779754541496,2.9531279564010138e-05
148,0.0587301867,0.5722666461204796,0.0030682394199124177,0.3658796613418647,0.0008378583875096221,0.6165252775682964,6.884982876875778e-05
149,0.0591270123,0.5724920281636594,0.0030535600813158454,0.3660051983680081,0.0008391484366760941,0.616667978390607,4.289147130531745e-05
150,0.0595238379,0.5727194648511675,0.0030208836178959677,0.366123661168617,0.0008316482537088142,0.6167123216028527,2.032488340736327e-05
151,0.0599206635,0.5729749544116375,0.0030379497077536945,0.3662620305527442,0.0008787801732254662,0.6169043687622875,7.460040371137788e-05
152,0.0603174891,0.5732219974068974,0.00302416675062701,0.36635194546816047,0.0008203035361357784,0.6169890616145846,5.264750808103846e-05
153,0.0607143147,0.5734553123425409,0.003004057666455536,0.36651141465827136,0.000854262169744491,0.6170569299503523,6.633118385207526e-05
154,0.0611111403,0.5736701211143779,0.002995044901984606,0.36660877896988014,0.0008384155100773897,0.6171876387482247,0.00010959735170040785
155,0.0615079658,0.5738852794626401,0.0029851665250255565,0.3667666709049033,0.0008604864302030081,0.6172565873424545,7.066474319722404e-05
156,0.0619047914,0.5741405986494031,0.0030278887170246726,0.36688838638736093,0.0009024179940327129,0.6173199335851655,6.93228986751171e-05
157,0.062301617,0.5743510949199692,0.0029540030673126925,0.36701473244124516,0.0008600008082747429,0.6174283872209556,7.829912387818938e-05
158,0.0626984426,0.5745382221888946,0.0030167232902010683,0.36717503587621686,0.0008727142221285066,0.6175334132043271,5.055718082463967e-05
159,0.0630952682,0.574725173286666,0.0029982831684707218,0.3672426032960667,0.0008457464263563945,0.6176156926948135,3.190986856987932e-05
160,0.0634920938,0.5749816557936732,0.0030274264891755583,0.36736707499054705,0.0008800234055733022,0.6177162089850552,0.00010678219307114212
161,0.0638889194,0.5751710229493666,0.0029748925605991286,0.36753498101068044,0.0008669092423135094,0.6178389236662369,0.00011507476774724745
162,0.0642857449,0.5753658782088997,0.0029878739400750094,0.36767459950287784,0.0008576551094646008,0.6179241745135128,0.00010167342129552281
163,0.0646825705,0.5755943280715395,0.002959844246383338,0.3677449777109318,0.0008747204940517572,0.6179917969305181,0.0001066786096248773
164,0.0650793961,0.5758164762590695,0.003011941911481241,0.36786538927804435,0.0008859231996375903,0.6181251192667299,7.231135684443446e-05
165,0.0654762217,0.5759972866308857,0.002981855916845842,0.36802382637166,0.0009215265944029006,0.6181478052963532,8.533867859389366e-05
166,0.0658730473,0.57615946291294,0.002972394469901924,0.3681768825195684,0.0008474106981647925,0.6182690084317612,0.00010958247525488796
167,0.0662698729,0.5763992074319878,0.002958923054632879,0.36820129608818347,0.0008402528171957993,0.6183187033898097,0.00012104604138940545
168,0.0666666985,0.5765946348589033,0.0029636083368023325,0.36835053743095186,0.000898079966681768,0.6184286517001196,8.844214015824026e-05
169,0.067063524,0.5767619194447023,0.0029669874564982285,0.36848162084269315,0.0008810372770086611,0.6184918971941085,0.00012202859864401949
170,0.0674603496,0.576982139981795,0.002940642564796035,0.3686739067225777,0.0009034101139553595,0.6186168568130479,9.949072987153196e-05
171,0.0678571752,0.5771478266312721,0.0029621961012169904,0.3687625596495099,0.0009298208681759871,0.6186104017784462,9.043307751621654e-05
172,0.0682540008,0.5773147743959335,0.0029075156450041337,0.36886203009203866,0.0009153422977685009,0.618733192020009,0.0001170925743100848
173,0.0686508264,0.5775084114533688,0.002920082852850312,0.36899822963136386,0.0008867363074984202,0.618815130321014,0.00012197074227626725
174,0.069047652,0.5776870480300262,0.0029049724875357327,0.3691426267970186,0.0009587573739056137,0.6188414832527149,0.00015188646437980236
175,0.0694444776,0.5778622886140775,0.0029452713239850993,0.36924681816649024,0.0009023607252658505,0.6189610637320004,0.00013549093833237214
176,0.0698413031,0.5780309166466949,0.002951677226718408,0.36938955610534213,0.0009408604461493619,0.6189708536765448,0.00011917236932540431
177,0.0702381287,0.5781847741082161,0.0028823801105609835,0.36951939692859925,0.0009176518044229318,0.6190578979221941,0.0001376533521540435
178,0.0706349543,0.578390681476506,0.0028984839154013215,0.3695979075066503,0.0009500405618406469,0.619164402757193,0.0001374421373725454
179,0.0710317799,0.5785471961012731,0.0029063671503613657,0.36973981937334705,0.0009300387460844573,0.619232609941434,0.00012876985393944773
180,0.0714286055,0.5787208448370214,0.002886824329110056,0.369832678558603,0.0009633173013095488,0.619268913367154,0.00010676343938509358
181,0.0718254311,0.5788911995681025,0.0028968448872775817,0.36997685114583007,0.000940642501962244,0.6193828910881515,0.00014300977319858799
182,0.0722222567,0.5790389809822377,0.002865025191051995,0.3701265743012896,0.0009534559991981089,0.6194347260948594,0.0001486729210844473
183,0.0726190822,0.5791927430899393,0.002877315987450681,0.3702619964872728,0.0009308987808306803,0.6194966023127368,0.000137129914906442
184,0.0730159078,0.57933817449485,0.0028669437528189615,0.3703516198733244,0.0008916545172378732,0.619522442964527,9.797734256028479e-05
185,0.0734127334,0.5794927008955701,0.0028651013038832208,0.37048184969445175,0.0008779160958383385,0.6195856678253424,0.00015407920023235988
186,0.073809559,0.5796499597425321,0.002828938561786479,0.3705944510490098,0.0009642510325466811,0.6196669190964306,0.00012683040452449168
187,0.0742063846,0.579811562294005,0.0028289569429018314,0.37067038531472285,0.0009364233575006435,0.6197372813623965,0.00017153925064050668
188,0.0746032102,0.5799724607728861,0.0028519433848926026,0.3708342884523754,0.0009299751767047291,0.6197628948912639,0.00016266489768607117
189,0.0750000358,0.5801390270759301,0.002830783812733354,0.3709212639709257,0.0009353496026936515,0.6198007074669389,0.00016311068557867126
190,0.0753968613,0.5802126714958323,0.0028136908991347673,0.3710686558783534,0.0009504718643820686,0.6199701963083886,0.0001114105525683029
191,0.0757936869,0.5804102415656474,0.0028150374022909,0.3711797033164656,0.000956217820935838,0.6199416950653023,0.00015061214470141193
192,0.0761905125,0.5805585199192994,0.0028151839597925212,0.3712734113256102,0.0009158254861987596,0.6199743898835883,0.00020839069119182874
193,0.0765873381,0.5806722894680064,0.0027864139783214835,0.3713844408127689,0.0009453218005479627,0.6200403600632445,0.00021308837331357466
194,0.0769841637,0.5808188861767842,0.002772512657393235,0.3714925615351465,0.0009020739864180015,0.6201320493394107,0.0001636552380060996
195,0.0773809893,0.5810012440309583,0.00279915584390135,0.37168383523342857,0.0009498682165769719,0.6201631018712125,0.00016847167836142596
196,0.0777778149,0.5810860184986412,0.00279867573110041,0.3717704419758592,0.0009263174057500445,0.6201705488780906,0.0002095109453224553
197,0.0781746405,0.5812645350177114,0.0027784042163310433,0.3718844535672232,0.0009405827297604406,0.6202891854315102,0.0002367942443264881
198,0.078571466,0.5813811636190761,0.0027504352348007113,0.3720030903828057,0.0009230736294286562,0.6202845862134384,0.0001981201859168058
199,0.0789682916,0.5815131164618098,0.002758966135074988,0.3721499282864315,0.0008902079140948525,0.6203827197273375,0.00020479700231085252
200,0.0793651172,0.5816804536485178,0.0027307598995898186,0.3722439242527733,0.0008912249843363707,0.6203978162160297,0.00023064413387641203
201,0.0797619428,0.5817777064227785,0.0027450945504560575,0.37235185682842636,0.0009278723541559096,0.6204321982446923,0.00021261387823795497
202,0.0801587684,0.5818905738974642,0.002702592550734491,0.37247471695982304,0.0009073094096229455,0.6204559291726008,0.00026245575980726743
203,0.080555594,0.5819886795108443,0.002711471773591407,0.37254181142978854,0.0009122770997011774,0.6205389138438968,0.00023067268794568774
204,0.0809524196,0.5821511875291999,0.002706751304145361,0.37268458783266567,0.0009353602387788566,0.6205911705105418,0.00028013353949307707
205,0.0813492451,0.582285402231204,0.0026782264108272777,0.3727801351719346,0.0009115433402695973,0.6205911226156197,0.0002535819547944129
206,0.0817460707,0.582406145826439,0.002688521132831674,0.3728779344705265,0.0008701698984734555,0.6207083776190016,0.00024916157273724426
207,0.0821428963,0.5825206491934983,0.0026653641131860963,0.3730193196647664,0.0009136024717809267,0.6207173384677359,0.0002603276933701437
208,0.0825397219,0.5825828116607764,0.0026444743822276917,0.3731084344153927,0.0009340152197417681,0.6207464304781081,0.0002731363105192286
209,0.0829365475,0.5827398566112132,0.002676659865607316,0.37323242653511696,0.000889554584649712,0.6207977909752015,0.00023789206182889266
210,0.0833333731,0.582839830905334,0.0026417338362830734,0.37332483129572375,0.000894061688169677,0.6208176563679924,0.0002974045112150159
